cname,year,ccodecow,VDemcode,statagency,census,first_moderncensus,register_based_census,yearbook_published,yearbook_coverage,civreg,popreg,statag_intro,censusgraded_ability,ybcov_ability,infcap_irt,infcap_pca
Madagascar,2006,580,125,1,0,NA,0,NA,0,1,0,1,20,7,0.5140089392662048,0.6751622557640076
Madagascar,2007,580,125,1,0,NA,0,NA,0,1,0,1,20,6,0.5108166933059692,0.65693598985672
Madagascar,2008,580,125,1,0,NA,0,NA,0,1,0,1,20,5,0.5081364512443542,0.6387097835540771
Madagascar,2009,580,125,1,0,NA,0,NA,0,1,0,1,20,4,0.5058013200759888,0.6204835176467896
Madagascar,2010,580,125,1,0,NA,0,NA,0,1,0,1,20,3,0.5037108063697815,0.6022573113441467
Madagascar,2011,580,125,1,0,NA,0,NA,0,1,0,1,20,2,0.5018619298934937,0.5840310454368591
Madagascar,2012,580,125,1,0,NA,0,NA,0,1,0,1,20,1,0.5002761483192444,0.5658047795295715
Madagascar,2013,580,125,1,0,NA,0,NA,0,1,0,1,19,0,NA,0.53797847032547
Madagascar,2014,580,125,1,0,NA,0,NA,0,1,0,1,18,0,NA,0.5283783078193665
Madagascar,2015,580,125,1,1,NA,0,NA,NA,1,0,1,20,0,NA,0.5475785732269287
Meckelnburg Schwerin,1789,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1790,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1791,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1792,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1793,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1794,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1795,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1796,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1797,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1798,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1799,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1800,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1801,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1802,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1803,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1804,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1805,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1806,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1807,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1808,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1809,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1810,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1811,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1812,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1813,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1814,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1815,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1816,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1817,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1818,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1819,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1820,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1821,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1822,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1823,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1824,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1825,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1826,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1827,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1828,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1829,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1830,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1831,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1832,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1833,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1834,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1835,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1836,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1837,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1838,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1839,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1840,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1841,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1842,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1843,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1844,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1845,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1846,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1847,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1848,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1849,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1850,280,248,0,0,NA,NA,NA,0,0,NA,0,0,0,3.120571273029782e-5,NA
Meckelnburg Schwerin,1851,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1852,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1853,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1854,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1855,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1856,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1857,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1858,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1859,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1860,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1861,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1862,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1863,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1864,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1865,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1866,280,248,1,0,NA,NA,NA,0,0,NA,1,0,0,0.2716352045536041,NA
Meckelnburg Schwerin,1867,280,248,1,1,1,NA,NA,0,0,NA,1,20,0,0.385973185300827,NA
Mexico,1750,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1751,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1752,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1753,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1754,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1755,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1756,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1757,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1758,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1759,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1760,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1761,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1762,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1763,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1764,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1765,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1766,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1767,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1768,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1769,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1770,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1771,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1772,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1773,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1774,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1775,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1776,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1777,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1778,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1779,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1780,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1781,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1782,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1783,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1784,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1785,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1786,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1787,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1788,70,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1789,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1790,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1791,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1792,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1793,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1794,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1795,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1796,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1797,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1798,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1799,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1800,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1801,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1802,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1803,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1804,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1805,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1806,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1807,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1808,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1809,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1810,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1811,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1812,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1813,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1814,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1815,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1816,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1817,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1818,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1819,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1820,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1821,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1822,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1823,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1824,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1825,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1826,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1827,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1828,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1829,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1830,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1831,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1832,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1833,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1834,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1835,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1836,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1837,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1838,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1839,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1840,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1841,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1842,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1843,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1844,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1845,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1846,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1847,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1848,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1849,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1850,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1851,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1852,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1853,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1854,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1855,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1856,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1857,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1858,70,3,0,0,NA,0,0,0,0,0,0,0,0,0,8.139860229916228e-17
Mexico,1859,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1860,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1861,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1862,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1863,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1864,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1865,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1866,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1867,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1868,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1869,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1870,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1871,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1872,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1873,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1874,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1875,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1876,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1877,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1878,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1879,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1880,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1881,70,3,0,0,NA,0,0,0,1,0,0,0,0,0.1869567632675171,0.1723550409078598
Mexico,1882,70,3,1,0,NA,0,0,0,1,0,1,0,0,0.3422617018222809,0.35557612776756287
Mexico,1883,70,3,1,0,NA,0,0,0,1,0,1,0,0,0.3422617018222809,0.35557612776756287
Mexico,1884,70,3,1,0,NA,0,0,0,1,0,1,0,0,0.3422617018222809,0.35557612776756287
Mexico,1885,70,3,1,0,NA,0,0,0,1,0,1,0,0,0.3422617018222809,0.35557612776756287
Mexico,1886,70,3,1,0,NA,0,0,0,1,0,1,0,0,0.3422617018222809,0.35557612776756287
Mexico,1887,70,3,1,0,NA,0,0,0,1,0,1,0,0,0.3422617018222809,0.35557612776756287
Mexico,1888,70,3,1,0,NA,0,0,0,1,0,1,0,0,0.3422617018222809,0.35557612776756287
Mexico,1889,70,3,1,0,NA,0,0,0,1,0,1,0,0,0.3422617018222809,0.35557612776756287
Mexico,1890,70,3,1,0,NA,0,0,0,1,0,1,0,0,0.3422617018222809,0.35557612776756287
Mexico,1891,70,3,1,0,NA,0,0,0,1,0,1,0,0,0.3422617018222809,0.35557612776756287
Mexico,1892,70,3,1,0,NA,0,0,0,1,0,1,0,0,0.3422617018222809,0.35557612776756287
Mexico,1893,70,3,1,0,NA,0,1,1,1,0,1,0,10,0.456368088722229,0.5378385186195374
Mexico,1894,70,3,1,0,NA,0,1,1,1,0,1,0,10,0.456368088722229,0.5378385186195374
Mexico,1895,70,3,1,1,1,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1896,70,3,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1897,70,3,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1898,70,3,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1899,70,3,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1900,70,3,1,1,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1901,70,3,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1902,70,3,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1903,70,3,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1904,70,3,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1905,70,3,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1906,70,3,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1907,70,3,1,0,NA,0,1,1,1,0,1,20,10,0.6050717234611511,0.7298409342765808
Mexico,1908,70,3,1,0,NA,0,0,0,1,0,1,20,9,0.5244022011756897,0.711614727973938
Mexico,1909,70,3,1,0,NA,0,0,0,1,0,1,20,8,0.5181629061698914,0.6933884620666504
Mexico,1910,70,3,1,1,NA,0,0,0,1,0,1,20,7,0.5140089392662048,0.6751622557640076
Mexico,1911,70,3,1,0,NA,0,0,0,1,0,1,20,6,0.5108166933059692,0.65693598985672
Mexico,1912,70,3,1,0,NA,0,0,0,1,0,1,20,5,0.5081364512443542,0.6387097835540771
Mexico,1913,70,3,1,0,NA,0,0,0,1,0,1,20,4,0.5058013200759888,0.6204835176467896
Mexico,1914,70,3,1,0,NA,0,0,0,1,0,1,20,3,0.5037108063697815,0.6022573113441467
Mexico,1915,70,3,1,0,NA,0,0,0,1,0,1,20,2,0.5018619298934937,0.5840310454368591
Mexico,1916,70,3,1,0,NA,0,0,0,1,0,1,20,1,0.5002761483192444,0.5658047795295715
Mexico,1917,70,3,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Mexico,1918,70,3,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
Mexico,1919,70,3,1,0,NA,0,0,0,1,0,1,20,0,0.4612542986869812,0.5475785732269287
